# index, id, name, non_attrition, attrition, _pos
1080,547020,Semmelweis University,0,0,"array([-2.24520656,  5.30351062])"
1081,554715,Swinburne University of Technology,0,0,"array([-2.46388701,  5.64912887])"
1082,383,Hofstra,16,4,"array([-2.04768193,  5.34918192])"
1083,539041,University Of North Wales,0,0,"array([-2.09870796,  5.24136244])"
1084,556182,Institute of Child Psychology at the University of Minnesota,0,0,"array([-2.32367141,  5.10487632])"
1085,557655,University of Lethbridge,0,0,"array([-2.45942149,  5.74397195])"
1086,538278,University of Trier,0,0,"array([-2.07320802,  5.23161633])"
1087,542805,Aston University,0,0,"array([-1.93890391,  5.41241794])"
1088,76,Gallaudet,3,1,"array([-2.1585896,  5.3402334])"
1089,614336,"Argosy University, Washington DC",0,0,"array([-1.68755069,  5.28061876])"
1090,162,Palo Alto University,0,0,"array([-2.15590253,  5.63340478])"
1091,264,University of Colorado Colorado Springs,4,2,"array([-2.11725855,  5.36242766])"
1092,689898,"Academy Of Sciences, Slovakia",0,0,"array([-2.47000042,  5.80590787])"
1093,556565,National University of Madrid,0,0,"array([-2.07850977,  6.19878411])"
1094,558246,University of Ontario Institute of Technology,0,0,"array([-2.27285167,  5.99084509])"
1095,689785,University of the Republic of Uruguay Medical School,0,0,"array([-2.28810444,  5.83155756])"
1096,550434,Wilfrid Laurier University,0,0,"array([-1.94431732,  5.31380271])"
1097,557759,Plymouth University,0,0,"array([-1.99876412,  5.74241296])"
1098,557710,Widener University,0,0,"array([-2.30913202,  5.58817931])"
1099,555800,Bangor University,0,0,"array([-2.14111914,  5.80294826])"
1100,539193,University of Turku,0,0,"array([-1.87354404,  5.47528464])"
1101,557164,University of Lisbon,0,0,"array([-2.20380608,  5.69046736])"
1102,7,Alliant International,55,36,"array([-2.33171545,  5.4698194 ])"
1103,539018,New Bulgarian University,0,0,"array([-2.08617511,  6.06009659])"
1104,556873,"Spalding University, Kentucky",0,0,"array([-1.79360411,  5.70849899])"
1105,557808,Brooklyn College (CUNY),0,0,"array([-1.87541062,  5.03481329])"
1106,548342,Virginia Consortium for Professional Psychology,0,0,"array([-2.02857148,  5.09891998])"
1107,539094,University of Nantes,0,0,"array([-1.9157109 ,  5.55650524])"
1108,65,Eastern Michigan,8,1,"array([-2.15749947,  5.65077306])"
1109,175,Rosalind Franklin,6,2,"array([-2.25872099,  5.38166313])"
1110,551912,University of Deusto,0,0,"array([-1.67231478,  5.20436769])"
1111,545171,Western Psychiatric Institute and Clinic,0,0,"array([-1.60804431,  6.08223979])"
1112,557022,Universidad De Almera,0,0,"array([-1.8210571 ,  5.97576203])"
1113,68,Fielding Graduate,5,2,"array([-2.24929831,  5.55960257])"
1114,556018,"Fuller Graduate School of Psychology, Pasadena, CA",0,0,"array([-2.44424298,  5.42927724])"
1115,554454,University of Bern,0,0,"array([-2.17209483,  5.61963636])"
1116,541796,Eastern Virginia Medical School,0,0,"array([-1.92917024,  5.46014138])"
1117,557084,University Hospital of Geneva and University of Savoy,0,0,"array([-1.69105889,  5.3723568 ])"
1118,544361,"California School of Professional Psychology, Los Angeles",0,0,"array([-2.44424856,  5.72168948])"
1119,75,Fuller Theological Seminary,23,6,"array([-2.06577413,  5.6337402 ])"
1120,557572,Roosevelt University,0,0,"array([-1.64222807,  5.65732187])"
1121,1,Alfred,27,17,"array([-2.19066877,  5.63132778])"
1122,538202,Illinois School of Professional Psychology,0,0,"array([-2.28234649,  6.01349269])"
1123,556396,"Lincoln University, California",0,0,"array([-1.97614777,  5.72233017])"
1124,618149,"Indian Institute of Technology, Delhi",0,0,"array([-2.40347406,  5.80363099])"
1125,557813,John Jay College of Criminal Justice (CUNY),0,0,"array([-1.82416311,  5.1837401 ])"
1126,185,Seattle Pacific,0,0,"array([-2.17261326,  5.65662906])"
1127,63,East Tennessee State,4,1,"array([-2.31551635,  5.47409299])"
1128,525,James Madison University,0,0,"array([-1.91775947,  5.35023229])"
1129,554642,National Taiwan University,0,0,"array([-2.1479141 ,  5.70186698])"
1130,558591,"New School for Social Research, The",0,0,"array([-1.97624826,  5.33706932])"
1131,689900,"University of Picardie, Amiens",0,0,"array([-2.28788218,  5.14562989])"
1132,689954,Grigore T. Popa University of Medicine and Pharmacy,0,0,"array([-1.92024668,  5.14085611])"
1133,180,Sam Houston State,53,13,"array([-2.15784862,  5.61717634])"
1134,557303,Western University,0,0,"array([-2.22464984,  5.30453653])"
1135,371,Prairie View A&M,10,4,"array([-2.29521672,  5.41174824])"
1136,554729,Union University,0,0,"array([-2.18113026,  5.19018133])"
1137,507,St Mary's,0,0,"array([-1.93359347,  5.38879359])"
1138,557319,"Wright Institute, Berkeley, CA",0,0,"array([-2.42853123,  5.12643558])"
1139,540820,Pacific Graduate School of Psychology,0,0,"array([-2.25040637,  5.76681179])"
1140,557684,University of Tartu,0,0,"array([-2.15460937,  5.1128712 ])"
1141,544254,East Texas State University,0,0,"array([-1.87378373,  5.67335267])"
1142,121,Marywood,1,1,"array([-1.97976473,  5.5153384 ])"
1143,268,University of Dallas,5,1,"array([-2.02680422,  5.31959201])"
1144,556721,Rhodes University,0,0,"array([-2.13774127,  5.72496807])"
1145,557643,University of Caen,0,0,"array([-1.91981804,  5.6570708 ])"
1146,554783,Western New England University,0,0,"array([-2.18308421,  4.99454491])"
1147,100,Jackson State,6,3,"array([-2.24106558,  5.5236975 ])"
1148,272,University of Detroit Mercy,3,1,"array([-2.24414541,  5.64773451])"
1149,395,Texas Southern,1,1,"array([-2.09083158,  5.40807826])"
1150,557672,University of Regina,0,0,"array([-2.09708497,  5.79660431])"
1151,554683,Ryerson University,0,0,"array([-1.88965409,  5.76992133])"
1152,544395,"California School of Professional Psychology, San Francisco",0,0,"array([-2.98959712,  5.33181673])"
1153,557704,Warnborough College,0,0,"array([-2.65600293,  5.76518457])"
1154,544394,"California School of Professional Psychology, San Diego",0,0,"array([-2.39647223,  5.4484247 ])"
1155,557562,Pepperdine University,0,0,"array([-1.98579328,  5.31217224])"
1156,376,Benedictine,0,0,"array([-2.34470832,  5.79175188])"
1157,113,Loyola University Maryland,5,3,"array([-2.20487944,  5.71033466])"
1158,624723,Argosy University-Twin Cities,0,0,"array([-3.00216508,  5.36887625])"
1159,544382,"California School of Professional Psychology, Fresno",0,0,"array([-3.005393  ,  5.52801678])"
1160,544738,"California School of Professional Psychology, Berkeley",0,0,"array([-2.99746157,  5.27148257])"
1161,690108,"United States International University, Africa",0,0,"array([-2.58823198,  5.65096486])"
1162,544390,"California School of Professional Psychology, Alameda",0,0,"array([-2.98605603,  5.40143194])"
1163,544461,Centro Eleia Actividades Psicologicas,0,0,"array([-2.96343574,  5.20768719])"
1164,555205,Finch University,0,0,"array([-3.01244143,  5.43302366])"
1165,555758,"American School of Professional Psychology, Honolulu Hawaii",0,0,"array([-3.0118025 ,  5.48639529])"
1166,409,Long Island University Post,12,2,"array([-1.96880729,  5.50482441])"
1167,556000,"Finch University of Health Sciences, Chicago",0,0,"array([-2.41909123,  5.14907164])"
1168,557201,University of Pecs,0,0,"array([-1.89877718,  5.78550393])"
1169,515,"Wheaton College, IL",0,0,"array([-1.86081928,  5.93522091])"
1170,556521,Nashville School of Law,0,0,"array([-2.81408019,  5.00662269])"
1171,22,Biola,18,8,"array([-2.08585732,  5.68908288])"
1172,559192,Philadelphia College of Osteopathic Medicine,0,0,"array([-1.93821441,  5.44335268])"
1173,557273,V.M. Bekhterev Psychoneurological Institute,0,0,"array([-1.98708658,  4.68246487])"
1174,559169,IMMACULATA UNIVERSITY,0,0,"array([-1.33264029,  5.74595942])"
1175,559244,Chestnut Hill College,0,0,"array([-1.33446536,  5.70382529])"
1176,557222,University of Sarasota,0,0,"array([-1.72495453,  5.45766019])"
1177,556031,Gestalt Institute,0,0,"array([-1.8207979 ,  6.29029058])"
1178,554784,Western Seminary,0,0,"array([-1.98970136,  6.34651163])"
1179,381,Gannon,0,0,"array([-2.03843688,  5.20064707])"
1180,553518,Pennsylvania Counseling Association,0,0,"array([-1.71301619,  4.67620356])"
1181,558979,Ecole des ponts Paris Tech,0,0,"array([-1.76179935,  5.28987979])"
1182,555393,Moscow State Mining University,0,0,"array([-2.6243688 ,  5.59047352])"
1183,547352,University of Antwerp,0,0,"array([-2.02822145,  5.27481845])"
1184,556676,Polytechnic University Of Turin,0,0,"array([-2.36067776,  5.48298634])"
1185,554643,National Technical University of Athens,0,0,"array([-2.30022687,  5.27969649])"
1186,545317,Wuhan University of  Technology,0,0,"array([-2.52196632,  5.13083253])"
1187,558028,University of A Coruna,0,0,"array([-2.31296889,  5.83805425])"
1188,556963,Technical University of Poznan,0,0,"array([-1.97109347,  5.90912298])"
1189,557362,Brooklyn Law School,0,0,"array([-2.36068823,  5.19645685])"
1190,558726,Hamburg University of Technology,0,0,"array([-1.88062905,  5.31728509])"
1191,640278,Catholic University Silva Henriquez,0,0,"array([-2.16072244,  5.86947051])"
1192,557536,Nanyang Technological University,0,0,"array([-1.9763046 ,  5.42187367])"
1193,555964,Eastern Mediterranean University,0,0,"array([-1.60740004,  5.42518018])"
1194,555935,Cracow University of Technology,0,0,"array([-1.87102828,  5.29194723])"
1195,388,RIT,3,3,"array([-2.12354426,  5.64823442])"
1196,555913,"Civil Engineering Technion, Haifa",0,0,"array([-2.53757119,  6.02968744])"
1197,557647,University of Cantabria,0,0,"array([-2.51849803,  5.42434306])"
1198,559218,University of Campinas,0,0,"array([-2.51531131,  5.59163147])"
1199,558554,Federal University of Paraiba,0,0,"array([-2.79641109,  5.66616816])"
1200,551821,Bangalore University,0,0,"array([-2.10396934,  5.72959335])"
1201,557166,"University of London, Imperial College at Silwood Park",0,0,"array([-2.0541369 ,  5.01831904])"
1202,546413,Oregon Graduate Center,0,0,"array([-2.62270712,  5.99456335])"
1203,6,Alfred,9,2,"array([-2.24770439,  5.6063131 ])"
1204,557186,University of Napoli Federico II,0,0,"array([-2.39279538,  5.39195987])"
1205,540736,Shirshov Institute of Oceanology,0,0,"array([-2.16189757,  5.05112923])"
1206,543390,Woods Hole Oceanographic Institute,0,0,"array([-1.99165673,  5.70383468])"
1207,549599,Kirov State Technological University,0,0,"array([-2.34916666,  4.86684679])"
1208,513,West Texas A&M,0,0,"array([-2.05294531,  5.76667385])"
1209,557737,Swansea University,0,0,"array([-1.83975762,  5.19939428])"
1210,539100,University of Torino,0,0,"array([-2.13300944,  5.24718269])"
1211,690111,China University of Geosciences,0,0,"array([-2.33542165,  5.02113302])"
1212,557381,Aalborg University,0,0,"array([-2.41893114,  5.63075137])"
1213,558940,Ocean University of China,0,0,"array([-1.98424837,  5.16474739])"
1214,558019,Gorky State University,0,0,"array([-1.98524644,  5.87575909])"
1215,689916,National Institute of Applied Sciences of Lyon,0,0,"array([-2.89316677,  5.70292974])"
1216,557962,University of Rome Tor Vergata,0,0,"array([-1.77906671,  5.62042188])"
1217,557691,University of Trento,0,0,"array([-1.89955779,  5.55490932])"
1218,558867,"Ecole de Technologie Superieure, Montreal, Canada",0,0,"array([-2.54975232,  5.76226212])"
1219,540188,Oregon Graduate Institute of Science and Technology,0,0,"array([-2.41097169,  5.48285706])"
1220,557466,Hong Kong Polytechnic University,0,0,"array([-1.90290904,  5.66676649])"
1221,549544,Institut National des Sciences,0,0,"array([-2.1762937 ,  5.10653614])"
1222,546274,University of Hannover,0,0,"array([-2.11761566,  5.30375016])"
1223,557659,University of Minho,0,0,"array([-2.21219477,  5.00050702])"
1224,541841,Abubakar Tafawa Balewa University,0,0,"array([-2.17243019,  4.89228845])"
1225,555769,Annamalai University,0,0,"array([-2.60190125,  5.46680749])"
1226,544409,Democritus University of Thrace,0,0,"array([-1.6623049 ,  5.70303169])"
1227,676241,Queens University,0,0,"array([-1.45707112,  5.77897856])"
1228,689974,China University of Mining and Technology,0,0,"array([-2.02968666,  4.69273371])"
1229,542107,"University of Technology, Baghdad",0,0,"array([-2.65570989,  5.0808857 ])"
1230,689899,Sunderland Polytechnic,0,0,"array([-2.71230193,  5.89926804])"
1231,689850,French Institute of Forestry,0,0,"array([-2.42530501,  5.95540423])"
1232,690025,Wuhan University of Hydraulic and Electric Engineering,0,0,"array([-1.38423732,  5.15093187])"
1233,548936,University of Santiago de Compostela,0,0,"array([-2.27764637,  5.67503826])"
1234,556199,Institute of Foundations and Underground Structure,0,0,"array([-1.41633476,  5.2558284 ])"
1235,542471,Russian State Hydrometeorological University,0,0,"array([-1.445387  ,  5.94341774])"
1236,214,Tennessee Tech,2,1,"array([-2.23491115,  5.42329057])"
1237,558855,University of Koblenz-Landau,0,0,"array([-2.23157802,  4.85166974])"
1238,634032,University of Maryland Medical Center,0,0,"array([-2.48759442,  5.17861533])"
1239,555735,Ain Shams University,0,0,"array([-2.28526157,  5.2439839 ])"
1240,556823,Shanghai Institute of Organic Chemistry,0,0,"array([-2.58748281,  5.51070953])"
1241,538078,Nanjing University of Science and Technology,0,0,"array([-2.24823714,  5.85411421])"
1242,557640,University of Bradford,0,0,"array([-2.38069754,  5.5335322 ])"
1243,539429,"National Institute for Medical Research, London",0,0,"array([-1.93979667,  5.61144531])"
1244,556531,"National Chemical Laboratory, Pune, India",0,0,"array([-1.87496156,  5.40309974])"
1245,555768,"Anna University, Chennai",0,0,"array([-2.13922404,  5.82228631])"
1246,689823,Ecole des Hautes Etudes,0,0,"array([-2.23766543,  5.69305095])"
1247,542945,Tokyo Medical and Dental University,0,0,"array([-2.31994051,  5.66908934])"
1248,557107,"University of Basque Country, Vizcaya",0,0,"array([-2.40936684,  5.37821671])"
1249,557217,University of Salerno,0,0,"array([-2.60284549,  5.24943898])"
1250,541630,University of Valencia,0,0,"array([-1.96889997,  5.37413191])"
1251,101,Jewish Theological Seminary,15,6,"array([-2.16573879,  5.27006867])"
1252,556417,Luther College,0,0,"array([-1.73823057,  5.07458122])"
1253,557067,"Universite Lumiere, Lyon II",0,0,"array([-2.24244552,  5.80244358])"
1254,560000,Union Institute & University,0,0,"array([-2.30053349,  5.45153312])"
1255,554537,Catholic University Eichstätt-Ingolstadt,0,0,"array([-2.2920965,  6.2092099])"
1256,557221,"University of Santo Tomas, Philippines",0,0,"array([-2.3178384 ,  5.27735565])"
1257,556447,Massachusetts General Hospital Institute of Health Professions,0,0,"array([-2.40828234,  5.56466973])"
1258,556588,New York College of Osteopathic Medicine,0,0,"array([-2.44369347,  5.53271442])"
1259,557001,Touro University International,0,0,"array([-2.03856912,  5.7575173 ])"
1260,554517,A. T. Still University,0,0,"array([-2.23720659,  5.31840226])"
1261,625073,Midwestern University-Downers Grove,0,0,"array([-1.69453844,  5.52738797])"
1262,633967,Touro College of Osteopathic Medicine,0,0,"array([-2.70268213,  5.42895089])"
1263,557708,Western University of Health Sciences,0,0,"array([-1.95809848,  5.35374067])"
1264,558045,St. George's University,0,0,"array([-2.32289335,  5.39773948])"
1265,633949,Shiraz University of Medical Sciences,0,0,"array([-2.3109858,  5.7940688])"
1266,541962,"Medical College of Virginia, Richmond",0,0,"array([-2.30365593,  5.43453042])"
1267,176,Rush,21,8,"array([-2.19594903,  5.57345855])"
1268,690116,"Central Institute of Physical Culture, Russia",0,0,"array([-1.63805364,  4.84780175])"
1269,541481,Rush Medical College,0,0,"array([-2.20276212,  5.2361936 ])"
1270,617470,Pompeu Fabra University,0,0,"array([-2.14416909,  5.26308763])"
1271,557402,Beihang University,0,0,"array([-2.26251682,  5.81572766])"
1272,321,University of North Texas Health Science Center,17,7,"array([-2.20837973,  5.57165534])"
1273,559055,Governors State University,0,0,"array([-2.18082692,  6.00634337])"
1274,614859,Saint Augustine's University,0,0,"array([-1.86229435,  5.56750075])"
1275,622941,Rocky Mountain University of Health Professions,0,0,"array([-2.11681753,  5.28760621])"
1276,135,Middle Tennessee State,17,5,"array([-2.16359086,  5.42059487])"
1277,556030,German Sport University,0,0,"array([-1.92397648,  5.82966263])"
